age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
35,,,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,,0.0,40.0,United-States,<=50K
47,Self-emp-not-inc,267879.0,HS-grad,9.0,Married-civ-spouse,,Husband,Black,Male,3103.0,0.0,50.0,United-States,>50K
,Private,159550.0,HS-grad,9.0,Divorced,Adm-clerical,Not-in-family,Black,Female,0.0,0.0,40.0,United-States,<=50K
56,Self-emp-not-inc,108496.0,HS-grad,9.0,,Craft-repair,Husband,,Male,0.0,0.0,40.0,United-States,<=50K
44,Private,99203.0,7th-8th,4.0,Married-civ-spouse,Machine-op-inspct,,White,Male,0.0,0.0,40.0,United-States,<=50K
50,Local-gov,,Some-college,10.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,,48.0,United-States,
35,State-gov,216035.0,HS-grad,9.0,Married-civ-spouse,Protective-serv,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
45,Private,,Assoc-voc,,Divorced,Exec-managerial,Not-in-family,White,Female,0.0,0.0,44.0,,
24,Private,88676.0,HS-grad,,Never-married,Other-service,Own-child,White,Male,0.0,0.0,35.0,United-States,<=50K
38,Private,194809.0,Some-college,10.0,Divorced,Prof-specialty,Own-child,White,Female,0.0,0.0,40.0,United-States,
30,Private,202450.0,HS-grad,9.0,Divorced,,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
53,Private,85423.0,Some-college,10.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,40.0,United-States,
56,Private,367984.0,Assoc-voc,11.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,40.0,United-States,>50K
50,Private,213290.0,,11.0,Married-civ-spouse,Prof-specialty,Wife,White,,0.0,1887.0,36.0,United-States,>50K
30,Private,156015.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,,45.0,United-States,>50K
46,Private,171550.0,HS-grad,9.0,Divorced,Machine-op-inspct,Not-in-family,White,Female,0.0,0.0,38.0,United-States,
32,Private,207937.0,Some-college,10.0,Never-married,Craft-repair,,White,Male,,0.0,40.0,United-States,<=50K
62,Private,24515.0,9th,5.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
33,Private,194141.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,,United-States,<=50K
69,Private,31501.0,Assoc-voc,11.0,Widowed,,Unmarried,White,,0.0,0.0,40.0,,<=50K
23,Private,56774.0,HS-grad,9.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,40.0,United-States,<=50K
20,Private,188923.0,Some-college,10.0,Never-married,Other-service,Own-child,White,Female,0.0,0.0,37.0,United-States,
30,Self-emp-not-inc,166961.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,20.0,United-States,>50K
24,Private,216469.0,HS-grad,9.0,,Machine-op-inspct,Husband,White,,0.0,1579.0,50.0,United-States,<=50K
50,Local-gov,120521.0,Some-college,10.0,Married-civ-spouse,,Husband,,Male,0.0,0.0,50.0,,>50K
34,Private,,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,Male,0.0,0.0,,Iran,<=50K
47,Private,197836.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,,United-States,<=50K
46,Private,110171.0,HS-grad,9.0,Married-civ-spouse,Craft-repair,Husband,White,Male,0.0,0.0,40.0,Italy,<=50K
29,Local-gov,329426.0,HS-grad,9.0,Never-married,Protective-serv,Not-in-family,White,Male,0.0,0.0,40.0,,<=50K
25,Local-gov,125863.0,Bachelors,13.0,Never-married,Prof-specialty,Own-child,,Male,0.0,0.0,35.0,United-States,<=50K
47,Local-gov,154940.0,Masters,14.0,Never-married,Prof-specialty,Not-in-family,White,Female,0.0,0.0,,United-States,>50K
23,Private,408988.0,Some-college,10.0,Never-married,Adm-clerical,Unmarried,White,Female,0.0,,38.0,United-States,
,Self-emp-inc,145290.0,HS-grad,9.0,Married-civ-spouse,Other-service,,White,Male,0.0,0.0,40.0,United-States,
28,Private,198583.0,HS-grad,9.0,Married-civ-spouse,Machine-op-inspct,Wife,,Female,0.0,0.0,35.0,United-States,<=50K
22,Private,128487.0,HS-grad,9.0,,Adm-clerical,Not-in-family,White,Female,0.0,0.0,10.0,,<=50K
64,Private,171373.0,11th,7.0,Widowed,Farming-fishing,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
79,Local-gov,132668.0,HS-grad,9.0,Married-civ-spouse,Sales,Husband,White,Male,0.0,0.0,15.0,United-States,<=50K
42,Private,40151.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,60.0,United-States,<=50K
33,Private,204829.0,HS-grad,9.0,Divorced,,,White,Male,,0.0,,United-States,<=50K
55,Self-emp-not-inc,73684.0,Bachelors,13.0,Married-civ-spouse,Sales,Husband,White,Male,15024.0,,65.0,United-States,>50K
47,Private,128378.0,Assoc-voc,11.0,Married-civ-spouse,Adm-clerical,Husband,Black,Male,,,,,
38,Private,65624.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,45.0,United-States,<=50K
38,Private,171150.0,7th-8th,4.0,Married-civ-spouse,Craft-repair,Husband,White,Male,3781.0,0.0,78.0,United-States,<=50K
26,Private,222248.0,HS-grad,9.0,Never-married,Craft-repair,Not-in-family,White,Male,0.0,0.0,70.0,United-States,<=50K
55,Private,210318.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
60,,232337.0,7th-8th,4.0,Divorced,Machine-op-inspct,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
24,Private,175586.0,HS-grad,9.0,Never-married,Machine-op-inspct,Unmarried,,Female,,0.0,40.0,United-States,<=50K
29,Federal-gov,196912.0,Bachelors,,Never-married,Prof-specialty,Not-in-family,Black,Male,0.0,0.0,40.0,United-States,<=50K
,Private,189565.0,Some-college,10.0,Never-married,Tech-support,Not-in-family,White,Male,0.0,0.0,40.0,United-States,<=50K
40,Private,367533.0,Some-college,10.0,Married-civ-spouse,Machine-op-inspct,Husband,White,,2580.0,0.0,40.0,United-States,
28,Private,303440.0,Bachelors,13.0,Separated,Exec-managerial,Not-in-family,White,Female,0.0,0.0,50.0,United-States,>50K
69,Private,232683.0,Some-college,10.0,Married-civ-spouse,Adm-clerical,Husband,White,Male,0.0,0.0,,France,>50K
56,Private,,Prof-school,15.0,Married-civ-spouse,Exec-managerial,Husband,White,,0.0,,16.0,,<=50K
,Private,167790.0,HS-grad,9.0,,Adm-clerical,Own-child,White,Female,0.0,0.0,40.0,,<=50K
40,Private,200671.0,HS-grad,9.0,Divorced,Machine-op-inspct,Own-child,,Male,0.0,0.0,40.0,United-States,<=50K
25,Private,202091.0,HS-grad,,Never-married,Exec-managerial,Own-child,White,Female,0.0,0.0,40.0,United-States,<=50K
26,Private,191765.0,Bachelors,13.0,Never-married,Prof-specialty,Not-in-family,,Male,0.0,0.0,40.0,Scotland,<=50K
,,444304.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Husband,White,,0.0,0.0,40.0,United-States,
,Private,189924.0,Assoc-voc,11.0,,Exec-managerial,Own-child,White,Female,0.0,0.0,60.0,United-States,<=50K
25,,175540.0,HS-grad,9.0,Never-married,Adm-clerical,Not-in-family,White,Male,0.0,0.0,50.0,,<=50K
27,Private,193898.0,Bachelors,13.0,Divorced,Exec-managerial,Not-in-family,,Male,0.0,,52.0,,<=50K
39,Private,173175.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024.0,0.0,,United-States,>50K
22,Private,206974.0,Bachelors,13.0,Never-married,Sales,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
46,Private,285750.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,4064.0,0.0,55.0,United-States,<=50K
53,Private,,Bachelors,,,Sales,Not-in-family,,Female,13550.0,0.0,,United-States,>50K
38,Private,179731.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Wife,White,Female,0.0,0.0,52.0,United-States,<=50K
47,Local-gov,122206.0,HS-grad,9.0,Married-civ-spouse,Transport-moving,Husband,White,Male,0.0,0.0,20.0,,
63,Private,355459.0,12th,8.0,Widowed,Priv-house-serv,Unmarried,Black,Female,0.0,0.0,35.0,United-States,<=50K
30,Private,203258.0,HS-grad,9.0,Never-married,Other-service,Not-in-family,White,Female,0.0,0.0,35.0,United-States,<=50K
43,Local-gov,265698.0,Bachelors,13.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,45.0,United-States,>50K
59,Private,,Some-college,10.0,Divorced,Craft-repair,Not-in-family,White,Male,,0.0,40.0,United-States,<=50K
37,Self-emp-not-inc,301568.0,HS-grad,9.0,Married-civ-spouse,Prof-specialty,Wife,White,Female,0.0,0.0,35.0,United-States,>50K
,Private,21755.0,HS-grad,9.0,Married-civ-spouse,Farming-fishing,,Amer-Indian-Eskimo,Male,0.0,,63.0,United-States,<=50K
50,Private,189107.0,HS-grad,,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
23,Private,221955.0,,5.0,Never-married,Handlers-cleaners,,White,Male,0.0,,39.0,Mexico,<=50K
70,Self-emp-not-inc,380498.0,Bachelors,13.0,Widowed,Prof-specialty,Not-in-family,White,Female,0.0,0.0,30.0,United-States,<=50K
36,Private,34744.0,Assoc-acdm,12.0,Divorced,Other-service,Unmarried,,,0.0,0.0,37.0,United-States,<=50K
23,,275357.0,Some-college,10.0,Never-married,,Not-in-family,White,Female,0.0,,35.0,United-States,<=50K
30,Private,197947.0,Some-college,10.0,Divorced,Sales,Not-in-family,White,Male,0.0,0.0,58.0,United-States,<=50K
53,Federal-gov,205288.0,HS-grad,9.0,Married-civ-spouse,Adm-clerical,Wife,White,,7688.0,0.0,35.0,United-States,>50K
90,Federal-gov,311184.0,Masters,14.0,Divorced,Prof-specialty,Not-in-family,White,Male,0.0,0.0,99.0,United-States,<=50K
60,Private,225014.0,HS-grad,,Divorced,Other-service,Not-in-family,White,Female,0.0,0.0,40.0,United-States,<=50K
66,,74263.0,HS-grad,,,Exec-managerial,Not-in-family,White,Male,,0.0,86.0,United-States,>50K
59,Local-gov,240030.0,Prof-school,15.0,,,Husband,White,Male,,0.0,40.0,United-States,>50K
22,Private,216181.0,11th,7.0,Never-married,Craft-repair,Own-child,White,Male,0.0,0.0,45.0,United-States,<=50K
26,Private,205428.0,Some-college,10.0,,,Husband,White,Male,0.0,0.0,,,<=50K
23,Private,190483.0,Bachelors,13.0,Never-married,Sales,Own-child,White,Female,0.0,0.0,20.0,United-States,<=50K
45,Private,50162.0,Some-college,10.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
34,Private,96483.0,,12.0,,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,8614.0,,60.0,United-States,>50K
45,Private,205100.0,Bachelors,13.0,Married-civ-spouse,Exec-managerial,Husband,White,Male,,0.0,60.0,United-States,>50K
38,,32899.0,HS-grad,9.0,Married-civ-spouse,,Husband,White,Male,0.0,0.0,40.0,United-States,<=50K
20,Private,325744.0,Some-college,10.0,Never-married,Sales,Other-relative,White,Male,0.0,0.0,40.0,United-States,<=50K
28,Private,159109.0,,7.0,Separated,Other-service,Not-in-family,White,Male,,0.0,40.0,United-States,<=50K
30,,343699.0,HS-grad,,Divorced,Craft-repair,Unmarried,White,Female,0.0,0.0,40.0,United-States,<=50K
37,Self-emp-not-inc,29054.0,,,Never-married,Farming-fishing,Own-child,White,Male,0.0,0.0,84.0,United-States,<=50K
,State-gov,212143.0,Bachelors,13.0,Married-civ-spouse,Adm-clerical,Wife,White,Female,0.0,0.0,,United-States,>50K
61,Local-gov,28375.0,,14.0,Divorced,Prof-specialty,Not-in-family,White,Female,0.0,0.0,70.0,United-States,
